등급,번호,상호명,소재지,회차
2등,10,초원,부산 수영구 광안동  76-1번지 센텀미라클내,643
2등,11,대한사,대구 북구 노원로10길 141 윤송제네스빌103호,643
2등,12,복권명당,대구 서구 국채보상로 419,643
2등,13,세진전자통신,대구 서구 서대구로 156,643
2등,14,경기상회,인천 남동구 장승남로 42 104호,643
2등,15,우리복권,인천 남동구 논고개로123번길 17 109호,643
2등,16,대박복권방,대전 서구 갈마로 56,643
2등,17,배팅샵(가장),대전 서구 용문로 46 평화빌102호,643
2등,18,드림로또노은점,대전 유성구 봉명동  640-2번지 하이랜드 아파트(원룸형 상가)1층,643
2등,19,우리들꽃바위,울산 동구  방어동 1113번지정림아파트상가1동,643
2등,20,그린복권방,울산 북구 상방로 88 1층그린플라워,643
2등,21,현대25시편의점,경기 고양시 일산서구 경의로 862 1층,643
2등,22,행운복권,경기 군포시 곡란로 24 108호,643
2등,23,로또명당구래점,경기 김포시 구래동 6683-16번지 경서프라자 106호 CU김포구래점,643
2등,24,코사마트춘성점,경기 부천시 경인로 101 호암프라자104호,643
2등,25,two&four고강점,경기 부천시 오정구 고강동  474-1번지,643
2등,26,CU(원종깨비점),경기 부천시 오정구 원종동 280-9번지 1F,643
2등,27,꿈에본그곳,경기 성남시 수정구 성남대로1416번길 12 101호(복정동),643
2등,28,천하명당복권방,경기 수원시 팔달구 매산로 2,643
2등,29,로또복권,경기 안산시 단원구 선부광장1로 121 101호,643
2등,30,로또복권슈퍼,경기 의정부시 동일로 677 101호,643
2등,31,터미널로또복권,경기 포천시  선단동 45-2번지수창상가1층,643
2등,32,골드스타333로또,강원 화천군 사내면 사창리 457-10번지 1층,643
2등,33,복권왕국,충북 제천시 풍양로 108 지하145,643
2등,34,신아슈퍼,충남 아산시 모종동  566번지,643
2등,35,인주슈퍼,충남 아산시 문화로 329 1층 104호(씨스페이스 편의점),643
2등,36,흥건슈퍼,전북 전주시 완산구 거마평로 25 흥건슈퍼,643
2등,37,노다지복권방,전북 전주시 완산구 송정2길 4,643
2등,38,대흥당,전북 정읍시 관통로 102,643
2등,39,알리바이(나주점),전남 나주시 나주로 142 알리바이,643
2등,40,세븐일레븐옥동점로또복권,경북 안동시  옥동 773-10번지,643
2등,41,스포츠복권방,경남 양산시 황산로 675,643
2등,42,천하명당복권방,경남 진주시 진양호로 564,643
2등,43,북마산복권전문점,경남 창원시 마산합포구 북성로 98,643
2등,1,CU(수유대로점),서울 강북구  수유동 724-3번지,644
2등,2,하나로유통,서울 강서구 공항대로 222 1층 109호,644
2등,3,한마음,서울 관악구 관악로 211 봉천중앙시장라열4호,644
2등,4,자양사거리가로매점,서울 광진구 자양로 95,644
2등,5,패기통신,서울 도봉구 노해로 389 제일빌딩1층110호,644
2등,6,베스트부흥복권방,서울 도봉구  창동 3-4번지신한빌딩107호,644
2등,7,한삼인 홍제역점,서울 서대문구 통일로 457,644
2등,8,복권만화,서울 서초구 사임당로 39 1층 102호,644
2등,9,운수대통가판점,서울 성동구 왕십리로 327,644
2등,10,,서울 송파구 백제고분로27길 34 1층,644
2등,11,로또행운마트,서울 양천구 남부순환로 327 1층,644
2등,12,대박복권방,서울 용산구 효창원로 262,644
2등,13,CU(역촌제일점),서울 은평구  역촌동 78-45번지,644
2등,14,부일카서비스,부산 동구 자성로133번길 35,644
2등,15,부일카서비스,부산 동구 자성로133번길 35,644
2등,16,바이드,부산 연제구 연산동  710-1번지 세븐일레븐연산점 내,644
2등,17,로또복권(대천점),대구 달서구 대천동  497-2번지 월배데시앙상가 101호,644
2등,18,복권명당,대구 동구 효동로 45,644
2등,19,로또-마트,인천 남동구 구월3동  1407-10번지,644
2등,20,대박로또방,대전 서구 탄방동  764번지 세븐일레븐 편의점,644
2등,21,프라임24시편의점,울산 북구 아진로 78,644
2등,22,웃는로또방,경기 고양시 덕양구 토당로 102,644
2등,23,오렌지25,경기 고양시 일산서구 고봉로 291 양우에이스스타디움109,644
2등,24,정암실업,경기 광명시  광명동 139-15번지,644
2등,25,바바사진관,경기 남양주시 경춘로 464,644
2등,26,바바사진관,경기 남양주시 경춘로 464,644
2등,27,행운을주는로또판매점,경기 안산시 단원구 초지로 90 태영프라자111호,644
2등,28,마이더스로또복권방,경기 안양시 동안구 안양판교로 12-2,644
2등,29,로또휴게실,경기 용인시 기흥구 용구대로 1885,644
2등,30,노다지복권방,경기 용인시 처인구 금령로 130,644
2등,31,역전광장상회,경기 파주시 금촌1동  329-19번지,644
2등,32,복권하우스,경기 평택시 송탄로 369-1 1층,644
2등,33,진평양행,강원 강릉시 임영로 107,644
2등,34,행운복권방,강원 동해시 쇄운동 1-7 1층103호,644
2등,35,노다지복권방,강원 춘천시 남춘로 57 1층,644
2등,36,복권나라,충북 증평군 중앙로 199-1,644
2등,37,복권명당,충남 공주시 번영1로 41,644
2등,38,보령복권방,충남 보령시 중앙로 48,644
2등,39,부여복권방,충남 부여군 사비로 94,644
2등,40,시민슈퍼,충남 서산시 문화로 51,644
2등,41,로또명당인주점,충남 아산시 서해로 519-2,644
2등,42,오뚜기복권방,충남 아산시 온천대로 1094,644
2등,43,에스마트,충남 천안시 서북구 봉서산샛길 64 CU편의점,644
2등,44,태안로또복권방,충남 태안군 독샘로 57,644
2등,45,동아복권방,전남 목포시 상동  983-5번지 1층알리바이 내,644
2등,46,명성복권방,전남 순천시 기적의도서관길 25 명성복권방,644
2등,47,로또판매점,경북 상주시 상서문로 59,644
2등,48,SKY정보통신,경북 청도군 청화로 140,644
2등,49,승차권판매소,경남 창원시 진해구 충장로 132-1 가판,644
2등,1,로또사랑점,서울 강남구  역삼동 706-20번지한화진넥스빌제1층106호,645
2등,2,후레쉬마트,서울 강동구 천호대로 1476,645
2등,3,비디오뱅크,서울 강동구 암사길 18,645
2등,4,복권방,서울 구로구 구로동  409-80번지 1층,645
2등,5,진흥복권방,서울 서초구  서초동 1315번지,645
2등,6,명지복권방,서울 송파구 거마로 55 101호,645
2등,7,가로판매점,서울 은평구  대조동 185-5번지,645
2등,8,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호,645
